0.0,0.000888888888889,0.9999846
0.0,0.0124444444444,0.99906117
0.000258064516129,0.0124444444444,0.9989706
0.000258064516129,0.016,0.9986848
0.000516129032258,0.016,0.99862814
0.000516129032258,0.0177777777778,0.9985246
0.000774193548387,0.0177777777778,0.99828136
0.000774193548387,0.0213333333333,0.9980015
0.00103225806452,0.0213333333333,0.997421
0.00103225806452,0.0248888888889,0.9970011
0.00129032258065,0.0248888888889,0.9969319
0.00129032258065,0.0257777777778,0.99685884
0.00154838709677,0.0257777777778,0.9967188
0.00154838709677,0.0284444444444,0.9963372
0.0018064516129,0.0284444444444,0.996192
0.0018064516129,0.0302222222222,0.99613357
0.00206451612903,0.0302222222222,0.99572504
0.00206451612903,0.0311111111111,0.9957136
0.00232258064516,0.0311111111111,0.9956939
0.00232258064516,0.0382222222222,0.99450725
0.00258064516129,0.0382222222222,0.99443734
0.00258064516129,0.0515555555556,0.9924374
0.00335483870968,0.0515555555556,0.9922754
0.00335483870968,0.056,0.9919051
0.00361290322581,0.056,0.99171466
0.00361290322581,0.0613333333333,0.9914477
0.00387096774194,0.0613333333333,0.99130905
0.00387096774194,0.0657777777778,0.99064904
0.00438709677419,0.0657777777778,0.9904145
0.00438709677419,0.0693333333333,0.9901528
0.00464516129032,0.0693333333333,0.9900969
0.00464516129032,0.072,0.9898559
0.00541935483871,0.072,0.98929906
0.00541935483871,0.0737777777778,0.9891557
0.00567741935484,0.0737777777778,0.98911685
0.00567741935484,0.08,0.98772836
0.00593548387097,0.08,0.98756325
0.00593548387097,0.0808888888889,0.98739004
0.0061935483871,0.0808888888889,0.98728395
0.0061935483871,0.0844444444444,0.9866692
0.00645161290323,0.0844444444444,0.98666906
0.00645161290323,0.0888888888889,0.9859735
0.00670967741935,0.0888888888889,0.98583466
0.00670967741935,0.0897777777778,0.98561263
0.00696774193548,0.0897777777778,0.9854571
0.00696774193548,0.0986666666667,0.9839839
0.00722580645161,0.0986666666667,0.9839701
0.00722580645161,0.103111111111,0.9832282
